Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003DAFD0
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:00404848
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404888
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:004048C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404908
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:00404948
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404988
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:004049C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404A08
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:00404A48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404A88
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404AC8
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404B08
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:00404B48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404B88
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404BC8
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404C08
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:00404C48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404C88
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404CC8
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:00404D08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404D48
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404D88
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:00404DC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404E08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404E48
Values: Bottom:true	 Top:true	 Left:false	 Right:true	 Texture Type:00404E88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404EC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404F08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404F48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404F88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00404FC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405008
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405048
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405088
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004050C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405108
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405148
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405188
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004051C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405208
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405248
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405288
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004052C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405308
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405348
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405388
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004053C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405408
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405448
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405488
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004054C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405508
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405548
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405588
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004055C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405608
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405648
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405688
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004056C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405708
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405748
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405788
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004057C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405808
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405848
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405888
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004058C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405908
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405948
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405988
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004059C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405A08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405A48
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:00405A88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405AC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405B08
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:00405B48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405B88
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405BC8
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:00405C08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405C48
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405C88
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:00405CC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405D48
Values: Bottom:false	 Top:false	 Left:false	 Right:true	 Texture Type:00405D88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405DC8
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405E08
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405E48
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405E88
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405EC8
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:00405F08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405F48
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00405F88
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:00405FC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406008
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:00406088
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004060C8
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406108
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:00406148
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406188
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:004061C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406208
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:00406248
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406288
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004062C8
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406308
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:00406388
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004063C8
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406408
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:00406448
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406488
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004064C8
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:00406548
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406588
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004065C8
Values: Bottom:true	 Top:true	 Left:false	 Right:true	 Texture Type:00406608
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406648
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406688
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004066C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406708
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406748
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406788
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004067C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406808
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406848
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406888
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004068C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406908
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406948
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406988
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004069C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406A08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406A48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406A88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406AC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406B08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406B48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406B88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406BC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406C08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406C48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406C88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406CC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406D08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406D48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406D88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406DC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406E08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406E48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406E88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406EC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406F08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406F48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406F88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00406FC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00407008
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00407048
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00407088
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004070C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00407108
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00407148
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00407188
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:004071C8
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:00407208
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00407248
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:00407288
Values: Bottom:false	 Top:false	 Left:false	 Right:false	 Texture Type:004072C8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407308
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:00407348
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407388
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:004073C8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407408
Values: Bottom:false	 Top:false	 Left:false	 Right:false	 Texture Type:00407448
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407488
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:004074C8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407508
Values: Bottom:false	 Top:false	 Left:false	 Right:true	 Texture Type:00407548
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407588
Values: Bottom:false	 Top:false	 Left:true	 Right:false	 Texture Type:004075C8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407608
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:00407648
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407688
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:004076C8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407708
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:00407748
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407788
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:004077C8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407808
Values: Bottom:false	 Top:false	 Left:false	 Right:false	 Texture Type:00407848
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407888
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:004078C8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407908
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:00407948
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407988
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:004079C8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407A08
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:00407A48
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407A88
Values: Bottom:false	 Top:false	 Left:false	 Right:true	 Texture Type:00407AC8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407B08
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:00407B48
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407B88
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:00407BC8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407C08
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:00407C48
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407C88
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:00407CC8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407D08
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:00407D48
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:00407D88
Values: Bottom:false	 Top:false	 Left:false	 Right:false	 Texture Type:00407DC8
